x,y,title,tokens,word,poem_title,author,period,link
-0.070484236,0.018762223,sad state: and all the night she seems my **kind**red woes with me to weep and on my,sad state : and all the night she seems my **kind** ##red wo ##es with me to weep and on my,kind,To Laura In Death. Sonnet XLIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xliii-28704
-0.071164094,0.02775823,"queen hath borne it mid her nerveless, **kind**red dead. her form decay'd--","queen hat ##h borne it mid her nerve ##less , **kind** ##red dead . her form decay ' d - -",kind,To Laura In Death. Sonnet LI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-li-28712
-0.07186922,-0.01993583,"here, of that fair face the angel air and **kind** shall to my longing eyes restore again? macgre","here , of that fair face the angel air and **kind** shall to my longing eyes restore again ? mac ##gre",kind,Sonnet XCVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xcvii-28515
-0.066878386,-0.062101953,"tender thought, which severs me from all my **kind**, a lonely musing thing, from my breast","tender thought , which se ##vers me from all my **kind** , a lonely mu ##sing thing , from my breast",kind,Sonnet CXXXVI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cxxxvi-28562
-0.06961992,0.022988385,"e had droop'd with pity for the **kind**red shades, whence grief o 'ercam","##e had dr ##oop ' d with pity for the **kind** ##red shades , when ##ce grief o ' er ##cam",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto VI",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-vi-14123
-0.06655232,-0.031489592,", unchang'd for ever, both in **kind** and in degree. large hail, discolour",", un ##chang ' d for ever , both in **kind** and in degree . large hail , disco ##lou ##r",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto VI",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-vi-14123
-0.06760206,-0.02883544,"twere to seek by art, what by **kind** chance alone we gain. anon., ox","t ##wer ##e to seek by art , what by **kind** chance alone we gain . an ##on . , ox",kind,Sonnet CCXXIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-ccxxiii-28654
-0.06873717,-0.030357175,"life depends so fragile is and weak, if none **kind** succour lends, soon 'neath","life depends so fragile is and weak , if none **kind** su ##cco ##ur lend ##s , soon ' neat ##h",kind,Canzone IV,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/canzone-iv-28430
-0.062271852,0.16204822,"law, quench'd the cold fear and **kind**led the fast flame; what were it then on","law , que ##nch ' d the cold fear and **kind** ##led the fast flame ; what were it then on",kind,Sonnet XC,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xc-28506
-0.06607834,0.13881381,become as snow! your elegant disdain haply then **kind**les at my worthless strain. did not this dread,become as snow ! your elegant disdain ha ##ply then **kind** ##les at my worthless strain . did not this dread,kind,Canzone VIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/canzone-viii-28464
-0.06459352,-0.025114067,remembrance of his alter'd lineaments was **kind** non fur mai giove e cesare s 'moss,remembrance of his alter ' d line ##ament ##s was **kind** non fur mai gi ##ove e cesare s ' moss,kind,The Divine Comedy by Dante: The Vision Of Purgatory: Canto XXIII,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-purgatory-canto-xxiii-14207
-0.06379873,0.15447085,fui da prima. he prays love to **kind**le also in her the flame by which he is,fu ##i da prima . he pray ##s love to **kind** ##le also in her the flame by which he is,kind,Sonnet L,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-l-28458
-0.06351765,-0.0702916,"bestows; rare excellence, scarce known to human **kind**; with youth's bright locks age's","best ##ows ; rare excellence , scarce known to human **kind** ; with youth ' s bright locks age ' s",kind,Sonnet CLXXVIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-clxxviii-28606
-0.07008999,-0.04875606,"well came, ineffably, supremely **kind**, a friend to free me from the guilty bond","well came , in ##ef ##fa ##bly , supreme ##ly **kind** , a friend to free me from the guilty bond",kind,Sonnet LX,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-lx-28474
-0.06641261,0.11255942,"much increase the fervour, which it **kind**les; and that too the ray, that comes","much increase the fe ##r ##vo ##ur , which it **kind** ##les ; and that too the ray , that comes",kind,The Divine Comedy by Dante: The Vision Of Paradise: Canto XIV,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-paradise-canto-xiv-14165
-0.0640222,-0.06877924,"his offspring: whence, below, the human **kind** lay sick in grievous error many an","his offspring : when ##ce , below , the human **kind** lay sick in gr ##ie ##vo ##us error many an",kind,The Divine Comedy by Dante: The Vision Of Paradise: Canto VII,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-paradise-canto-vii-14158
-0.06762712,0.004654928,ious skies--ne 'er shower'd **kind** star its beams on aught so rare! you,##ious skies - - ne ' er shower ' d **kind** star its beams on aug ##ht so rare ! you,kind,Sonnet CCII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-ccii-28633
-0.06791259,-0.029737098,we find? the glory of our age! creator **kind**! grant that ere hers my death shall first,we find ? the glory of our age ! creator **kind** ! grant that er ##e hers my death shall first,kind,Sonnet CCVIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-ccviii-28639
-0.068986766,-0.023162873,"give, in perilous estate, with such **kind** caution, in such tender tone, as gives that","give , in per ##ilo ##us estate , with such **kind** caution , in such tender tone , as gives that",kind,To Laura In Death. Sonnet XVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xvii-28678
-0.06991699,-0.026647557,two persons only: let my fair for me a **kind** and tender heart maintain; and be my friend secure,two persons only : let my fair for me a **kind** and tender heart maintain ; and be my friend secure,kind,Sonnet XCI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xci-28507
-0.06437126,0.012373589,"be sodein chance; and yit to **kind**e no plesance it doth, bot","be so ##de ##in chance ; and yi ##t to **kind** ##e no pl ##esa ##nce it dot ##h , bot",kind,"Confessio Amantis - Tales Of The Seven Deadly Sins, 1330-1408 A.D. - Incipit Liber Tercius",John Gower,12th-15th Centuries (Middle English),http://public-domain-poetry.com/john-gower/confessio-amantis-tales-of-the-seven-deadly-sins-1330-1408-ad-incipit-liber-tercius-16989
-0.06461229,0.009688351,"most achieveth his pourpos, most to **kind**e he grieveth, 10 as he","most achieve ##th his pour ##po ##s , most to **kind** ##e he gr ##ie ##vet ##h , 10 as he",kind,"Confessio Amantis - Tales Of The Seven Deadly Sins, 1330-1408 A.D. - Incipit Liber Tercius",John Gower,12th-15th Centuries (Middle English),http://public-domain-poetry.com/john-gower/confessio-amantis-tales-of-the-seven-deadly-sins-1330-1408-ad-incipit-liber-tercius-16989
-0.06596366,-0.06362252,"well know i what sad havoc makes death of our **kind**, how fate no mortal spares! how soon","well know i what sad havoc makes death of our **kind** , how fate no mortal spare ##s ! how soon",kind,Sonnet LXXX,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-lxxx-28494
-0.06389606,-0.077377416,"seek not the wherefore, race of human **kind**; could ye have seen the whole, no need","seek not the where ##for ##e , race of human **kind** ; could ye have seen the whole , no need",kind,The Divine Comedy by Dante: The Vision Of Purgatory: Canto III,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-purgatory-canto-iii-14187
-0.06844974,-0.04220128,", cruel and cold her acts, or meek and **kind**, all i endure, nor care what weights they",", cruel and cold her acts , or meek and **kind** , all i endure , nor care what weights they",kind,Sonnet CXCIII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cxciii-28622
-0.06853465,0.12047908,"rude and keen, which last while hides itself thy **kind**ling brow, defend this consecrate and","rude and keen , which last while hides itself thy **kind** ##ling brow , defend this con ##se ##crat ##e and",kind,Sonnet XXVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xxvii-28427
-0.06872723,-0.055982064,"a thing, sweet powers above! if love be **kind**, why does it fatal prove? if cruel,","a thing , sweet powers above ! if love be **kind** , why does it fatal prove ? if cruel ,",kind,Sonnet CII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cii-28525
-0.07012154,-0.04726622,"third heavens contain, i saw her, much more **kind**, and much more fair. my hand she took","third heavens contain , i saw her , much more **kind** , and much more fair . my hand she took",kind,To Laura In Death. Sonnet XXXIV,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xxxiv-28695
-0.07231547,-0.035088368,": where 'er to me she, dear or **kind**, was known there the bright lady is to mind",": where ' er to me she , dear or **kind** , was known there the bright lady is to mind",kind,Sonnet CXI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cxi-28536
-0.06797149,0.022019235,me here along these meads that nursed our **kind**red strains; and that old debt to clear which,me here along these mead ##s that nurse ##d our **kind** ##red strains ; and that old debt to clear which,kind,To Laura In Death. Sonnet XXXV,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xxxv-28696
-0.0694281,-0.044741116,"finely met proofs of high genius and a spirit **kind**, had so much influence on my grateful mind that","finely met proof ##s of high genius and a spirit **kind** , had so much influence on my grateful mind that",kind,Sonnet XCVI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xcvi-28514
-0.065548904,-0.051423073,"and gain from the cirrhaean city answer **kind**. through diver passages, the world's bright","and gain from the ci ##rr ##hae ##an city answer **kind** . through diver passages , the world ' s bright",kind,The Divine Comedy by Dante: The Vision Of Paradise: Canto I,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-paradise-canto-i-14152
-0.06729496,-0.065332845,. i weep alone the woes which all my **kind** should weep--for virtue's fairest,. i weep alone the wo ##es which all my **kind** should weep - - for virtue ' s fair ##est,kind,To Laura In Death. Sonnet LXVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-lxvii-28733
-0.06518529,-0.061674602,"! let air, earth, ocean weep for human **kind**; for human kind, deprived of laura, seems","! let air , earth , ocean weep for human **kind** ; for human kind , deprived of laura , seems",kind,To Laura In Death. Sonnet LXVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-lxvii-28733
-0.065822795,-0.061591048,"earth, ocean weep for human kind; for human **kind**, deprived of laura, seems a flowerless mead","earth , ocean weep for human kind ; for human **kind** , deprived of laura , seems a flower ##less mead",kind,To Laura In Death. Sonnet LXVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-lxvii-28733
-0.06983488,-0.039216574,"her lovely face and lustrous eyes at length more **kind** to be. yet, if thus honour'd","her lovely face and lust ##rous eyes at length more **kind** to be . yet , if thus honour ' d",kind,Ballata VI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/ballata-vi-28542
-0.070829585,-0.04430602,", in accent hoarse of wild alarm: and the **kind** sage, whom no event surpris'd",", in accent hoarse of wild alarm : and the **kind** sage , whom no event sur ##pr ##is ' d",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto VII",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-vii-14124
-0.06461292,0.14367244,"daylight flies to greet nations that haply wait his **kind**ling flame; in some strange land, alone,","daylight flies to greet nations that ha ##ply wait his **kind** ##ling flame ; in some strange land , alone ,",kind,Canzone V,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/canzone-v-28443
-0.06941208,-0.029059423,flame--more fair than fairest are whom **kind** heaven here has e 'er in favour shown-,flame - - more fair than fair ##est are whom **kind** heaven here has e ' er in favour shown -,kind,To Laura In Death. Sonnet XXI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xxi-28682
-0.06991451,-0.028752005,"now proves herself, at least for once, more **kind**, since--but alone to love and laura","now proves herself , at least for once , more **kind** , since - - but alone to love and laura",kind,Sonnet CCXXI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-ccxxi-28652
-0.06544213,0.12765615,"? what spouse, or infant train e 'er **kind**led such a righteous enmity? there is a","? what spouse , or infant train e ' er **kind** ##led such a righteous en ##mity ? there is a",kind,Canzone II,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/canzone-ii-28421
-0.06715523,0.12865093,"this beauteous world, and those above, **kind**led fierce mars, and soften'd mild","this beau ##te ##ous world , and those above , **kind** ##led fierce mars , and soft ##en ' d mild",kind,Sonnet IV,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-iv-28397
-0.06836994,0.111426204,"av 'n, only that, whence it **kind**les, none is lost, and it is soon","##av ' n , only that , when ##ce it **kind** ##les , none is lost , and it is soon",kind,The Divine Comedy by Dante: The Vision Of Paradise: Canto XV,Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-paradise-canto-xv-14166
-0.06880257,-0.03717851,now harsh--then gentle; cruel--**kind** again; now all reserve--then borne on,now harsh - - then gentle ; cruel - - **kind** again ; now all reserve - - then borne on,kind,Sonnet LXXXIX,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-lxxxix-28505
-0.07116988,0.010835531,"seeing her, my sole care in this world, **kind**er to me were heaven and love than e '","seeing her , my sole care in this world , **kind** ##er to me were heaven and love than e '",kind,Sonnet CXCVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cxcvii-28626
-0.07151381,-0.033691313,". if the soft glance, the speech, both **kind** and wise, of that beloved one can wound me",". if the soft glance , the speech , both **kind** and wise , of that beloved one can wound me",kind,Sonnet CL,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cl-28576
-0.06520906,-0.041583657,"therefore scann'd him. straight the teacher **kind** paus'd with me, and consented","therefore scan ##n ' d him . straight the teacher **kind** pau ##s ' d with me , and consent ##ed",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto XVIII",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-xviii-14135
-0.06743058,-0.027013466,occhi al mio novo colore. her **kind** salute saved him from death. late as those eyes,o ##cchi al mi ##o novo color ##e . her **kind** salute saved him from death . late as those eyes,kind,Ballata V,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/ballata-v-28456
-0.06941481,-0.037952688,"of the grave, compassion moved you to that greeting **kind**, whose soft smile to my worn heart spirit gave","of the grave , compassion moved you to that greeting **kind** , whose soft smile to my worn heart spirit gave",kind,Ballata V,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/ballata-v-28456
-0.06545426,-0.034991786,"yhe god began this world, and that the **kind**e of man was falle into no gret","##y ##he god began this world , and that the **kind** ##e of man was fall ##e into no gr ##et",kind,"Confessio Amantis - Tales Of The Seven Deadly Sins, 1330-1408 A.D. - Incipit Liber Quintus",John Gower,12th-15th Centuries (Middle English),http://public-domain-poetry.com/john-gower/confessio-amantis-tales-of-the-seven-deadly-sins-1330-1408-ad-incipit-liber-quintus-16991
-0.06382762,-0.013601559,"thing is noght so strange, 10 which every **kind**e hath upon honde, and wher","thing is no ##ght so strange , 10 which every **kind** ##e hat ##h upon hon ##de , and w ##her",kind,"Confessio Amantis - Tales Of The Seven Deadly Sins, 1330-1408 A.D. - Incipit Liber Primus",John Gower,12th-15th Centuries (Middle English),http://public-domain-poetry.com/john-gower/confessio-amantis-tales-of-the-seven-deadly-sins-1330-1408-ad-incipit-liber-primus-16987
-0.06367366,-0.017590541,"medicine 30 to thing which god in lawe of **kind**e hath set, for ther may no","medicine 30 to thing which god in law ##e of **kind** ##e hat ##h set , for the ##r may no",kind,"Confessio Amantis - Tales Of The Seven Deadly Sins, 1330-1408 A.D. - Incipit Liber Primus",John Gower,12th-15th Centuries (Middle English),http://public-domain-poetry.com/john-gower/confessio-amantis-tales-of-the-seven-deadly-sins-1330-1408-ad-incipit-liber-primus-16987
-0.070398346,0.08442277,"vaded and made pure by their sweet rays, **kind**les with goodness so, thought cannot equal it nor","##va ##ded and made pure by their sweet rays , **kind** ##les with goodness so , thought cannot equal it nor",kind,Sonnet CXXI,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-cxxi-28547
-0.06470137,-0.04257121,"virtue quite--alas! of this last **kind** myself am one; for, of this fair the","virtue quite - - ala ##s ! of this last **kind** myself am one ; for , of this fair the",kind,Sonnet XVII,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/sonnet-xvii-28412
-0.069510326,-0.024671454,"lance of a just man's wore, so **kind** and gracious was its outward cheer; the rest","##lance of a just man ' s wore , so **kind** and gr ##acious was its outward cheer ; the rest",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto XVII",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-xvii-14134
-0.068189636,-0.049565457,"wail on the drear mystic wood. the **kind** instructor in these words began: ""ere farther","wai ##l on the dr ##ear mystic wood . the **kind** instructor in these words began : "" er ##e farther",kind,"The Divine Comedy by Dante: The Vision of Hell, Or The Inferno: Canto XIII",Dante Alighieri,12th-15th Centuries (Middle English),http://public-domain-poetry.com/dante-alighieri/divine-comedy-by-dante-the-vision-of-hell-or-the-inferno-canto-xiii-14130
-0.06598277,0.13155851,"experience gave, snar'd long since and **kind**led i had been, and all the more,","experience gave , s ##nar ' d long since and **kind** ##led i had been , and all the more ,",kind,To Laura In Death. Sonnet III,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-iii-28664
-0.070649564,0.03754196,". ah, thou wouldst house thee in this **kind**red breast, and mix with mine thy melancholy note",". ah , thou would ##st house thee in this **kind** ##red breast , and mix with mine thy melancholy note",kind,To Laura In Death. Sonnet XC,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xc-28758
-0.07037881,0.04146832,thy melancholy note. yet little know i ours are **kind**red ills: she still may live the object,thy melancholy note . yet little know i ours are **kind** ##red ill ##s : she still may live the object,kind,To Laura In Death. Sonnet XC,Francesco Petrarca (Petrarch),12th-15th Centuries (Middle English),http://public-domain-poetry.com/francesco-petrarca/to-laura-in-death-sonnet-xc-28758
-0.060871877,-0.056838926,"that leicester's displeasure was incurred for ""some **kind** of officious sedulity in spense","that leicester ' s displeasure was incurred for "" some **kind** of off ##icio ##us se ##du ##lity in sp ##ense",kind,Virgils Gnat,Edmund Spenser,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/edmund-spenser/virgils-gnat-32230
-0.069733016,-0.03967634,"and thus, if thou be not of humaine **kind**e, a bastard on both sides needes must","and thus , if thou be not of hum ##aine **kind** ##e , a bastard on both sides need ##es must",kind,Amour 40,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/amour-40-14477
-0.06869648,0.08793919,"the art to please: humbles the vain, **kind**les the cold, makes misers free, and","the art to please : humble ##s the vain , **kind** ##les the cold , makes mis ##ers free , and",kind,Song,Aphra Behn,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/aphra-behn/song-1597
-0.071076296,-0.01872794,". chearer of age, youth's **kind** unrest, and half the heaven of the bles",". che ##are ##r of age , youth ' s **kind** unrest , and half the heaven of the b ##les",kind,Song,Aphra Behn,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/aphra-behn/song-1597
-0.06975114,-0.03642301,"not too hard on him with statutes neither; be **kind**; and do not set your teeth together, to","not too hard on him with statutes neither ; be **kind** ; and do not set your teeth together , to",kind,"Prologue To ""Don Sebastian."" Spoken By A Woman",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/prologue-to-don-sebastian-spoken-by-a-woman-14712
-0.06646414,-0.044992335,"there so many be ) th 'old lyrick **kind** reuiue? i will, yea,","there so many be ) th ' old lyric ##k **kind** re ##ui ##ue ? i will , ye ##a ,",kind,To Himselfe And The Harpe,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/to-himselfe-and-the-harpe-14544
-0.06751562,-0.07058837,"n to be the archetype of human-**kind**, unchangeable, immortal, with the","n to be the arch ##ety ##pe of human - **kind** , un ##chang ##ea ##ble , immortal , with the",kind,On the Platonic 'Ideal' as it was Understood by Aristotle,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/on-the-platonic-ideal-as-it-was-understood-by-aristotle-8403
-0.06588447,-0.065725595,may chance ) that vast and giant model of our **kind** in some far-distant region of this globe se,may chance ) that vast and giant model of our **kind** in some far - distant region of this globe se,kind,On the Platonic 'Ideal' as it was Understood by Aristotle,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/on-the-platonic-ideal-as-it-was-understood-by-aristotle-8403
-0.06583494,-0.033732362,", but all unwares with his cold-**kind** embrace unhous'd thy virgin soul from",", but all un ##ware ##s with his cold - **kind** embrace un ##ho ##us ' d thy virgin soul from",kind,On The Death Of A Fair Infant Dying Of A Cough,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/on-the-death-of-a-fair-infant-dying-of-a-cough-8425
-0.06723584,-0.06800902,"er ere th 'accuser of man-**kind**, to wreck on innocent frail man his loss of","##er er ##e th ' accuse ##r of man - **kind** , to wreck on innocent frail man his loss of",kind,Paradise Lost - Book IV,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/paradise-lost-book-iv-8315
