x,y,title,tokens,word,poem_title,author,period,link
-0.068038896,-0.017440747,"play not with the maiden-hair, for each **ringlet** there's a snare. cheek,","play not with the maiden - hair , for each ring ##let there ' s a s ##nare . cheek ,",ring,Dissuasions From Idleness,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/dissuasions-from-idleness-18695
-0.070260786,0.0081592705,"h diet, and hears the muses in a **ring**, ay round about joves altar sing.","##h diet , and hears the muse ##s in a ring , a ##y round about jo ##ves altar sing .",ring,Il Penseroso,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/il-penseroso-8310
-0.07271858,0.032377962,"come nymphs and with your rebecks **ring** his knell, warble forth your wament","come ny ##mp ##hs and with your re ##beck ##s ring his kn ##ell , war ##ble forth your wa ##ment",ring,From Eclogue iv,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/from-eclogue-iv-14582
-0.07241066,-0.04472551,"with horrors of the silent night, suff '**ring** the euils both of day and night, while","with horrors of the silent night , su ##ff ' ring the eu ##ils both of day and night , while",ring,Astrophel and Stella - Sonnet LXXXIX,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-sonnet-lxxxix-31920
-0.06886142,-0.10874204,"ting ease amid the shade of dark embow '**ring** trees, viewing with eyes of unabated fire","##ting ease amid the shade of dark em ##bow ' ring trees , viewing with eyes of una ##bate ##d fire",ring,"To Giovanni Salzilli, a Roman Poet, in his Illness. Scazons",John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/to-giovanni-salzilli-a-roman-poet-in-his-illness-scazons-8409
-0.06854601,-0.08841364,"of fame gave life and courage to my lab '**ring** pen, and first the sound and virtue of my","of fame gave life and courage to my lab ' ring pen , and first the sound and virtue of my",ring,Sonnets: Idea XLVII,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnets-idea-xlvii-14420
-0.06564607,-0.0019854724,"forc'd the stonehorse in a furious **ring** to tear the passive earth, nor lash his tail","##for ##c ' d the stone ##horse in a furious ring to tear the passive earth , nor lash his tail",ring,Morning,William Browne,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-browne/morning-36467
-0.06655844,-0.07777353,saviour with the sense of suff '**ring** gives me patience. when thou must home to shades,sa ##vio ##ur with the sense of su ##ff ' ring gives me patience . when thou must home to shades,ring,,,,
-0.06865541,-0.0076698014,and gave the flood; crack'd many a **ring** of posied gold and bone bidding them find,and gave the flood ; crack ' d many a ring of po ##sie ##d gold and bone bidding them find,ring,A Lover's Complaint,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/lovers-complaint-8152
-0.067632705,-0.007567401,"a true love-knot, but i returned a **ring** of jimmals to imply thy love had one","a true love - knot , but i returned a ring of jim ##mal ##s to imply thy love had one",ring,The Jimmall Ring Or True-Love Knot,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/jimmall-ring-or-true-love-knot-18878
-0.06771329,-0.057373483,"the knot, then let her use the wat '**ring**-pot. we pray for showers, at our","the knot , then let her use the wat ' ring - pot . we pray for showers , at our",ring,"Out Of Time, Out Of Tune",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/out-of-time-out-of-tune-19137
-0.06679773,0.026034486,dem. the tritons dancing in a **ring** before his palace gates do make the water with their,##de ##m . the tri ##ton ##s dancing in a ring before his palace gates do make the water with their,ring,A Hymn In Praise Of Neptune,Thomas Campion,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/thomas-campion/hymn-in-praise-of-neptune-12058
-0.070173614,-0.118184805,"like a god, dealt to the wond '**ring** crowd. scorning the little vanity of fame","like a god , dealt to the won ##d ' ring crowd . sc ##orn ##ing the little vanity of fame",ring,On the Death of the late Earl of Rochester,Aphra Behn,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/aphra-behn/on-the-death-of-the-late-earl-of-rochester-1595
-0.072481126,-0.071655646,", and fix'd the wild and wand '**ring** thought. i never vow'd nor sigh '",", and fix ' d the wild and wand ' ring thought . i never vow ' d nor sigh '",ring,A Thousand Martyrs I Have Made,Aphra Behn,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/aphra-behn/thousand-martyrs-i-have-made-1588
-0.071532026,-0.06297421,"stay here, warm by a glitt '**ring** chimney all the year. joan would go tell her","stay here , warm by a g ##lit ##t ' ring chimney all the year . joan would go tell her",ring,,,,
-0.073604755,-0.029485647,"shalt see, give a wave-off '**ring** unto thee. go hence away, and in thy","sha ##lt see , give a wave - off ' ring unto thee . go hence away , and in thy",ring,Upon Parting,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-parting-19683
-0.06802285,-0.07719776,"ly i, guiltlesse of murth '**ring** it. it slew it selfe; the","##ly i , guilt ##less ##e of mu ##rth ' ring it . it sl ##ew it self ##e ; the",ring,Sonet 5,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonet-5-14492
-0.07253029,-0.023039524,"i will not, i, now blubb '**ring**, cry, it, ah! too late rep","i will not , i , now blu ##bb ' ring , cry , it , ah ! too late rep",ring,An Hymn To Love,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/an-hymn-to-love-19194
-0.06821424,-0.0032057052,"juyce. her finger was so small, the **ring** would not stay on which they did bring; it","ju ##yce . her finger was so small , the ring would not stay on which they did bring ; it",ring,"Wedding, A",Sir John Suckling,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-john-suckling/Wedding-39147
-0.06963429,-0.007815461,"the circling months begin this day to run their yearly **ring**, and long-breathed time, which ne '","the circling months begin this day to run their yearly ring , and long - breathed time , which ne '",ring,The New Year's Gift To Phyllis,Matthew Prior,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/matthew-prior/new-years-gift-to-phyllis-2963
-0.065193556,0.0033695134,", tempting all the passers by; and each **ringlet** of her hair, an enchantment,",", tempting all the pass ##ers by ; and each ring ##let of her hair , an en ##chan ##tment ,",ring,What Kind Of Mistress He Would Have,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/what-kind-of-mistress-he-would-have-2401
-0.07192337,0.04874352,"bubling spring, how it makes the meadowes **ring**, loue now stand my friend, heere","bu ##bling spring , how it makes the meadow ##es ring , lou ##e now stand my friend , hee ##re",ring,From England's Helicon,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/from-englands-helicon-14591
-0.06654767,-0.081378914,"as charity. at which amazed, and pond '**ring** on the food, how cold it was, and","as charity . at which amazed , and pond ' ring on the food , how cold it was , and",ring,The Invitation,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/invitation-2327
-0.07217759,-0.09930958,"there is urgent need. him, ent '**ring**, thou shalt haply seated see beside his","there is urgent need . him , en ##t ' ring , thou sha ##lt ha ##ply seated see beside his",ring,"Elegy IV. - Anno Aetates 18. - To My Tutor, Thomas Young,1 Chaplain of the English Merchants Resident at Hamburg",John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/elegy-iv-anno-aetates-18-to-my-tutor-thomas-young-chaplain-of-the-english-merchants-resid-8387
-0.07242174,-0.038475703,"but of fall to none. when my off '**ring** next i make, be thy hand the hallowed","but of fall to none . when my off ' ring next i make , be thy hand the hall ##owed",ring,The Frankincense,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/frankincense-18854
-0.070206515,-0.0916953,clumsy will! '--but titt '**ring** kate is penn'd up in the corner straight,clumsy will ! ' - - but ti ##tt ' ring kate is penn ' d up in the corner straight,ring,Blind Man's Buff,William Blake,18th Century,http://public-domain-poetry.com/william-blake/blind-mans-buff-9293
-0.06971041,0.071952276,"i ever sing, with gentle philips shall the valleys **ring**; my numbers, too, for ever will i","i ever sing , with gentle philips shall the valleys ring ; my numbers , too , for ever will i",ring,The Three Gentle Shepherds,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/three-gentle-shepherds-28857
-0.07138657,-0.072378695,"d well, [ 2 ] or mould '**ring** ruins mark the sacred fane. [ 3 ]","d well , [ 2 ] or mo ##uld ' ring ruins mark the sacred fan ##e . [ 3 ]",ring,On The Death Of Sir James Hunter Blair,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-the-death-of-sir-james-hunter-blair-9983
-0.064822465,-0.12307819,"der'd thought, and bless my lab '**ring** mind. but first with thy resistless light,","##der ' d thought , and bless my lab ' ring mind . but first with thy resist ##less light ,",ring,Hymn To Science,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/hymn-to-science-400
-0.06886783,-0.0039762706,"menai's foam; and toward the mystic **ring** where augurs stand, the future questioning, slowly","men ##ai ' s foam ; and toward the mystic ring where aug ##urs stand , the future questioning , slowly",ring,Ecclesiastical Sonnets - Part I. - III - Trepidation Of The Druids,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-i-iii-trepidation-of-the-druids-4339
-0.069517,-0.08376443,", that gain their culture from thy fost '**ring** hand, the cypress only shall await thy doom,",", that gain their culture from thy f ##ost ' ring hand , the cypress only shall await thy doom ,",ring,"Odes From Horace. - To Posthumus. Book The Second, Ode The Fourteenth",Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/odes-from-horace-to-posthumus-book-the-second-ode-the-fourteenth-31205
-0.07175148,-0.053029254,"nature affords at least a glimm '**ring** light; the lines, tho 'touch'd","nature afford ##s at least a g ##lim ##m ' ring light ; the lines , tho ' touch ' d",ring,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.068803445,-0.057540663,"if justly traced, is by ill col '**ring** but the more disgraced, so by false learning","if just ##ly traced , is by ill col ' ring but the more disgrace ##d , so by false learning",ring,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.066248596,0.017298454,"stars on high, satellites burning in a lucid **ring** around meek walton's heavenly memory. i call","stars on high , satellites burning in a luc ##id ring around meek walton ' s heavenly memory . i call",ring,Ecclesiastical Sonnets - Part III. - V - Walton's Book Of Lives,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-iii-v-waltons-book-of-lives-4426
-0.06704834,-0.09042714,"glers to their ranks confines. now gath '**ring** what the bounteous year allows, he pulls","##glers to their ranks confines . now ga ##th ' ring what the bo ##unt ##eous year allows , he pulls",ring,"Vertumnus and Pomona : Ovid's Metamorphoses, Book 14 (v. 623-771)",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/vertumnus-and-pomona-ovids-metamorphoses-book-14-v-623-771-1680
-0.07151347,-0.086024605,"if, in air unseen, some hov '**ring** hand, some chaste and angel-friend to","if , in air unseen , some ho ##v ' ring hand , some cha ##ste and angel - friend to",ring,Ode On The Poetical Character,William Collins,18th Century,http://public-domain-poetry.com/william-collins/ode-on-the-poetical-character-1598
-0.07501514,-0.050029423,", beneath the bosom of the sea wand '**ring** in many a coral grove, fair nine, for",", beneath the bo ##som of the sea wand ' ring in many a coral grove , fair nine , for",ring,To The Muses,William Blake,18th Century,http://public-domain-poetry.com/william-blake/to-the-muses-9286
-0.06986321,0.0026046187,"forms set free? or phantoms in the fairy **ring** that summer moonbeams see? as, by","forms set free ? or phantom ##s in the fairy ring that summer moon ##beam ##s see ? as , by",ring,The Dance,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/dance-30537
-0.06865791,0.008007739,"father time looks on delighted, meet in festal **ring**, and loud and long of winter's triumph","father time looks on delighted , meet in fest ##al ring , and loud and long of winter ' s triumph",ring,On The Same Occasion,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/on-the-same-occasion-4024
-0.069533184,-0.10552117,"with lifted head on high o 'ertow '**ring** atlas, on whose shoulders rest the stars, terrific","with lifted head on high o ' er ##tow ' ring atlas , on whose shoulders rest the stars , terrific",ring,On The Platonic 'Ideal' As It Was Understood By Aristotle,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/on-the-platonic-ideal-as-it-was-understood-by-aristotle-13020
-0.07224056,-0.08975376,"gane, alas! the shelt '**ring** tree, should shield thee frae the storm.","gan ##e , ala ##s ! the she ##lt ' ring tree , should shield thee fra ##e the storm .",ring,On The Birth Of A Posthumous Child,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-the-birth-of-a-posthumous-child-9945
-0.06443278,0.009897597,"crown, sceptre and mantle, sword and **ring**, laid down at a proud legate's","crown , sc ##ept ##re and mantle , sword and ring , laid down at a proud leg ##ate ' s",ring,Ecclesiastical Sonnets - Part I. - XXXVII - Papal Abuses,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-i-xxxvii-papal-abuses-4373
-0.073107295,-0.05263316,", might rous'd the slumb '**ring** dead to hear; but, oh! it was",", might ro ##us ' d the sl ##umb ' ring dead to hear ; but , oh ! it was",ring,A Vision,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/vision-10018
-0.07264689,-0.078929104,"forests green: here sailing ships delight the wand '**ring** eyes: there trees, and intermingled temples","forests green : here sailing ships delight the wand ' ring eyes : there trees , and inter ##ming ##led temples",ring,The Temple Of Fame,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/temple-of-fame-1686
-0.072130956,-0.08558652,", a glorious pile beheld, whose tow '**ring** summit ambient clouds conceal'd. high on a",", a glorious pile be ##held , whose tow ' ring summit ambient clouds conceal ' d . high on a",ring,The Temple Of Fame,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/temple-of-fame-1686
-0.07390802,-0.035788443,"this mortal frame! trembling, hoping, ling '**ring**, flying, oh, the pain, the bliss","this mortal frame ! trembling , hoping , ling ' ring , flying , oh , the pain , the bliss",ring,The Dying Christian To His Soul,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/dying-christian-to-his-soul-1627
-0.06864856,0.06278178,"on my eyes; my ears with sounds seraphic **ring**: lend, lend your wings! i mount!","on my eyes ; my ears with sounds sera ##phic ring : lend , lend your wings ! i mount !",ring,The Dying Christian To His Soul,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/dying-christian-to-his-soul-1627
-0.06402906,-0.022738002,"train, intent to drive their prey enclosed within a **ring** wide as a province, but, the signal given","train , intent to drive their prey enclosed within a ring wide as a province , but , the signal given",ring,The Prelude - Book Tenth,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/prelude-book-tenth-4055
-0.07141659,-0.0077915303,"e: now warm in love, now with '**ring** in thy bloom, lost in a convent's","##e : now warm in love , now with ' ring in thy bloom , lost in a convent ' s",ring,Eloisa To Abelard,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/eloisa-to-abelard-1623
-0.07439681,-0.0546528,", whose naiads long have seen thee ling '**ring** with a fond delay 'mid those soft friends,",", whose naia ##ds long have seen thee ling ' ring with a fond delay ' mid those soft friends ,",ring,"An Ode On The Popular Superstitions Of The Highlands Of Scotland, Considered As The Subject Of Poetry",William Collins,18th Century,http://public-domain-poetry.com/william-collins/an-ode-on-the-popular-superstitions-of-the-highlands-of-scotland-considered-as-the-subject-of-poe-1602
-0.071939036,-0.044973083,"""i. as i was a-wand '**ring** ae midsummer e 'enin ', the piper",""" i . as i was a - wand ' ring ae midsummer e ' en ##in ' , the piper",ring,As I Was A-Wand'Ring,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/as-i-was-a-wandring-10248
-0.0692579,-0.015802108,"first tended, the pulley whereon zeus the **ring** of earth, that loosely used to swing, with","first tended , the pull ##ey where ##on zeus the ring of earth , that loosely used to swing , with",ring,The Philosophers,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/philosophers-30629
-0.073721185,-0.024972808,"n arch shall crumble and come thund '**ring** down, the poles jar in collision, the olympian","##n arch shall cr ##umble and come th ##und ' ring down , the poles jar in collision , the olympian",ring,That Nature Is Not Subject To Decay,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/that-nature-is-not-subject-to-decay-13019
-0.07086827,-0.023440972,at last must throw off this frail cov '**ring** which i 've worn for threescore years,at last must throw off this frail co ##v ' ring which i ' ve worn for three ##sco ##re years,ring,In The Downhill Of Life,William Collins,18th Century,http://public-domain-poetry.com/william-collins/in-the-downhill-of-life-1599
-0.07225154,-0.036868684,"i 'll not seek to keep hov '**ring**, nor my thread wish to spin o 'er","i ' ll not seek to keep ho ##v ' ring , nor my thread wish to spin o ' er",ring,In The Downhill Of Life,William Collins,18th Century,http://public-domain-poetry.com/william-collins/in-the-downhill-of-life-1599
-0.0693597,-0.096594475,"to share, my prime of life in wand '**ring** spent and care, impell'd, with","to share , my prime of life in wand ' ring spent and care , imp ##ell ' d , with",ring,The Traveller Or A Prospect Of Society,Oliver Goldsmith,18th Century,http://public-domain-poetry.com/oliver-goldsmith/traveller-or-a-prospect-of-society-16833
-0.07114672,-0.08339319,"good of all mankind. ye glitt '**ring** towns, with wealth and splendour crown","good of all mankind . ye g ##lit ##t ' ring towns , with wealth and sp ##len ##dou ##r crown",ring,The Traveller Or A Prospect Of Society,Oliver Goldsmith,18th Century,http://public-domain-poetry.com/oliver-goldsmith/traveller-or-a-prospect-of-society-16833
-0.07168,-0.07609651,"on it, the vera topmost, tow '**ring** height o 'miss's bonnet. my soo","on it , the vera top ##most , tow ' ring height o ' miss ' s bonnet . my soo",ring,"To A Louse, On Seeing One In A Lady's Bonnet, At Church",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/to-a-louse-on-seeing-one-in-a-ladys-bonnet-at-church-9937
-0.0706849,-0.039868914,"i. the gloomy night is gath '**ring** fast, loud roars the wild inconstan","i . the gloom ##y night is ga ##th ' ring fast , loud roar ##s the wild inc ##ons ##tan",ring,The Gloomy Night,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/gloomy-night-10154
-0.07013727,-0.061753057,through his neck behind started the glitt '**ring** point. aslant he droop'd,through his neck behind started the g ##lit ##t ' ring point . as ##lan ##t he dr ##oop ' d,ring,Translation of: The Odyssey of Homer: Book XXII,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/translation-of-the-odyssey-of-homer-book-xxii-13054
-0.072408915,-0.026367685,"th 'infatuate men fate hov '**ring** o 'er them all. then thus ulysses,","th ' in ##fat ##uate men fate ho ##v ' ring o ' er them all . then thus ulysses ,",ring,Translation of: The Odyssey of Homer: Book XXII,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/translation-of-the-odyssey-of-homer-book-xxii-13054
-0.07080048,0.021234175,"; and thou, too, mingle in the **ring**! take to thy heart a new delight; if","; and thou , too , ming ##le in the ring ! take to thy heart a new delight ; if",ring,"Memorials Of A Tour In Scotland, 1803 XIII. The Matron Of Jedborough And Her Husband",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-scotland-1803-xiii-the-matron-of-jedborough-and-her-husband-4181
-0.06880742,0.014543149,"ye beaux and belles, that form this splendid **ring**, suspend your conversation while i sing. mrs.","ye beaux and belle ##s , that form this splendid ring , suspend your conversation while i sing . mrs .",ring,Epilogue Intended To Have Been Spoken For 'She Stoops To Conquer',Oliver Goldsmith,18th Century,http://public-domain-poetry.com/oliver-goldsmith/epilogue-intended-to-have-been-spoken-for-she-stoops-to-conquer-16867
-0.0687683,-0.017280983,"artifice of coy retreat; and then the **ring**, or, from her snowy arm, the prom","art ##ifice of co ##y retreat ; and then the ring , or , from her snowy arm , the prom",ring,"Odes From Horace. - To [1]Thaliarchus. Book The First, Ode The Ninth",Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/odes-from-horace-to-1thaliarchus-book-the-first-ode-the-ninth-31195
-0.067878164,0.121659525,", when i am dead, shall the same bells **ring** merrily, when my brief days are gone;",", when i am dead , shall the same bells ring mer ##rily , when my brief days are gone ;",ring,"Sun-Dial, In The Churchyard Of Bremhill",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/sun-dial-in-the-churchyard-of-bremhill-9419
-0.0664591,-0.1266522,"nting flowers our gardens yield, high shelt '**ring** woods and wa's maun shield but thou","##nting flowers our gardens yield , high she ##lt ' ring woods and wa ' s ma ##un shield but thou",ring,"To A Mountain Daisy, On Turning One Down With The Plough In April, 1786",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/to-a-mountain-daisy-on-turning-one-down-with-the-plough-in-april-1786-9935
-0.072344854,-0.06015968,"religious gleams. or if chill blust '**ring** winds or driving rain prevent my willing feet, be","religious gleam ##s . or if chill blu ##st ' ring winds or driving rain prevent my willing feet , be",ring,Ode To Evening,William Collins,18th Century,http://public-domain-poetry.com/william-collins/ode-to-evening-1605
-0.07085166,-0.081025526,"bright cheek of modest eve, till clust '**ring** summer breaks forth into singing, and feather'd","bright cheek of modest eve , till cl ##ust ' ring summer breaks forth into singing , and feather ' d",ring,To Autumn,William Blake,18th Century,http://public-domain-poetry.com/william-blake/to-autumn-9279
-0.07284279,-0.061026916,"'my bloom, and now beneath the with '**ring** blast my youth and joy consume. iv. the","' my bloom , and now beneath the with ' ring blast my youth and joy consume . iv . the",ring,Now Spring Has Clad The Grove In Green. To Mr. Cunningham,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/now-spring-has-clad-the-grove-in-green-to-mr-cunningham-10380
-0.06899983,-0.12082171,"savage, liquid plains, only known to wand '**ring** swains, where the mossy riv '","savage , liquid plains , only known to wand ' ring sw ##ains , where the moss ##y ri ##v '",ring,On Scaring Some Water-Fowl In Loch-Turit,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-scaring-some-water-fowl-in-loch-turit-9974
-0.06775816,-0.09031746,"lour high themes the rapt concent '**ring** thoughts explore, freed from external pleasure's glittering","lou ##r high themes the rap ##t con ##cent ' ring thoughts explore , freed from external pleasure ' s glittering",ring,Sonnet XXXIX. Winter Evening,Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-xxxix-winter-evening-31129
-0.06937353,0.1061002,", like wind-swift wires [ 2 ] that **ring** in mournful modulations, strange and sweet",", like wind - swift wires [ 2 ] that ring in mo ##urn ##ful modulation ##s , strange and sweet",ring,Elegiac Stanzas - Written During Sickness At Bath,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/elegiac-stanzas-written-during-sickness-at-bath-9353
-0.06972415,0.094435304,"features; give once more the wreathed shell to **ring** with melody! ah, fruitless toil!","features ; give once more the wreath ##ed shell to ring with melody ! ah , fruit ##less to ##il !",ring,"Sonnet. Written In A Copy Of Falconer's ""Shipwreck.""",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/sonnet-written-in-a-copy-of-falconers-shipwreck-35436
-0.064715564,0.007441455,"""i. sae flaxen were her **ringlets**, her eyebrows of a darker hue, be",""" i . sa ##e fl ##ax ##en were her ring ##lets , her eyebrows of a darker hue , be",ring,She Says She Loves Me Best Of A',Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/she-says-she-loves-me-best-of-a-10350
-0.072559774,-0.0633485,"sight, tho 'gods assembled grace his tow '**ring** height, than what more humble mountains offer here,","sight , tho ' gods assembled grace his tow ' ring height , than what more humble mountains offer here ,",ring,Windsor Forest,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/windsor-forest-1682
-0.07029303,0.0776346,"king, and long with this whistle all scotland shall **ring**. old loda, [ 1 ] still rue","king , and long with this whistle all scotland shall ring . old lo ##da , [ 1 ] still rue",ring,The Whistle,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/whistle-10011
-0.06466734,0.12981455,"poor sweep. when summer comes, the bells shall **ring**, and flowers and hawthorns blow, the village","poor sweep . when summer comes , the bells shall ring , and flowers and hawthorn ##s blow , the village",ring,The Little Black Boy,William Blake,18th Century,http://public-domain-poetry.com/william-blake/little-black-boy-9160
-0.07255977,-0.082664646,"shade, for talking age and whisp '**ring** lovers made; how often have i bless'd","shade , for talking age and w ##his ##p ' ring lovers made ; how often have i bless ' d",ring,The Deserted Village,Oliver Goldsmith,18th Century,http://public-domain-poetry.com/oliver-goldsmith/deserted-village-16834
